"Country","Region","IncomeG","Year","LifeExp","AdultM","InfantD","Alcohol","PercHealthExp","HepsB","Measles","BMI","Und5Deaths","Polio","GovHealthExp","Diph","HIV","GDP","Pop","Thin10_19Yrs","Thin5_9Yrs","Schooling"
"Sweden","Europe & Central Asia","High Income",2003,82,69,0,6.9,5067.411418,NA,3,54.4,0,99,9.31,99,0.1,36961.42537,8958229,1.3,1.3,15.9
"Sweden","Europe & Central Asia","High Income",2002,79.9,71,0,6.9,3998.09987,NA,9,53.9,0,99,9.23,99,0.1,29571.7446,8924958,1.3,1.3,15.9
"Sweden","Europe & Central Asia","High Income",2001,79.8,73,0,6.6,3554.546434,NA,5,53.4,0,99,8.86,99,0.1,26969.24457,8895960,1.3,1.3,15.9
"Sweden","Europe & Central Asia","High Income",2000,79.6,73,0,6.2,3689.7273,NA,59,52.8,0,99,8.18,99,0.1,29283.55,8872109,1.4,1.3,15.9
"Switzerland","Europe & Central Asia","High Income",2015,83.4,49,0,NA,0,NA,35,57.4,0,97,NA,97,0.1,8989.8424,8282396,0.4,0.3,16
"Switzerland","Europe & Central Asia","High Income",2014,83.2,51,0,9.61,19479.91161,NA,23,57,0,96,11.66,96,0.1,85814.58857,8188649,0.4,0.3,15.9
"Switzerland","Europe & Central Asia","High Income",2013,83,52,0,9.73,19099.04506,NA,175,56.6,0,96,11.71,96,0.1,84658.88768,8089346,0.4,0.3,15.8
"Switzerland","Europe & Central Asia","High Income",2012,82.7,54,0,9.86,18379.32974,NA,61,56.2,0,96,11.59,96,0.1,83164.38795,7996861,0.5,0.3,15.7
"Switzerland","Europe & Central Asia","High Income",2011,82.6,55,0,9.99,18822.86732,NA,621,55.8,0,96,11.21,96,0.1,87998.44468,7912398,0.5,0.3,15.6
"Switzerland","Europe & Central Asia","High Income",2010,82.3,57,0,10.01,2198.590865,NA,77,55.4,0,96,11.7,95,0.1,74276.71842,7824909,0.5,0.4,15.4
"Switzerland","Europe & Central Asia","High Income",2009,82.1,6,0,10.15,14714.82588,NA,958,55,0,96,11,95,0.1,69672.471,7743831,0.5,0.4,15.3
"Switzerland","Europe & Central Asia","High Income",2008,82,6,0,10.29,2084.255535,NA,2022,54.6,0,96,1.29,95,0.1,72119.5687,7647675,0.5,0.4,15.3
"Switzerland","Europe & Central Asia","High Income",2007,81.7,63,0,10.44,11892.33429,NA,1015,54.1,0,94,1.21,94,0.1,63223.46778,7551117,0.5,0.4,15.3
"Switzerland","Europe & Central Asia","High Income",2006,81.5,65,0,10.24,10598.08187,NA,0,53.7,0,94,1.39,94,0.1,57348.92788,7483934,0.6,0.4,15.2
"Switzerland","Europe & Central Asia","High Income",2005,81.1,66,0,10.15,10055.34981,NA,60,53.2,0,94,1.86,94,0.1,54797.54663,7437115,0.6,0.4,15.2
"Switzerland","Europe & Central Asia","High Income",2004,81,69,0,10.55,9495.540576,NA,39,52.8,0,95,1.96,93,0.1,53255.97631,7389625,0.6,0.4,15.1
"Switzerland","Europe & Central Asia","High Income",2003,85,72,0,10.82,842.2768087,NA,574,52.3,0,95,1.93,93,0.1,4796.56497,7339001,0.6,0.5,15
"Switzerland","Europe & Central Asia","High Income",2002,84,74,0,10.85,6853.628494,NA,0,51.8,0,95,1.61,93,0.1,41336.72192,7284753,0.6,0.5,15.2
"Switzerland","Europe & Central Asia","High Income",2001,82,75,0,11.12,6478.346135,NA,700,51.3,0,95,1.28,93,0.1,38538.64447,7229854,0.7,0.5,15.2
"Switzerland","Europe & Central Asia","High Income",2000,79.7,78,0,11.26,5834.582046,NA,0,5.8,0,95,9.91,93,0.1,37813.23426,7184250,0.7,0.5,15.1
"Syria","Middle East & North Africa","Low Income",2015,64.5,293,6,NA,0,41,45,57.1,8,5,NA,41,0.1,NA,17997411,6.3,6.1,9
"Syria","Middle East & North Africa","Low Income",2014,64.4,294,7,0.01,0,47,594,56.2,8,52,3.25,43,0.1,NA,18710711,6.3,6.1,9
"Syria","Middle East & North Africa","Low Income",2013,63.6,37,7,0.01,0,71,740,55.2,9,5,3.25,41,0.1,NA,19578466,6.3,6.1,13
"Syria","Middle East & North Africa","Low Income",2012,62.8,32,7,0.01,0,43,13,54.2,9,47,3.25,45,0.1,NA,20438861,6.3,6.1,12.5
"Syria","Middle East & North Africa","Low Income",2011,71.7,163,7,0.76,0,66,13,53.2,8,6,3.23,72,0.1,NA,21081814,6.3,6.1,12
"Syria","Middle East & North Africa","Low Income",2010,73.7,127,7,0.78,0,84,26,52.3,9,83,3.28,8,0.1,NA,21362541,6.4,6.1,11.7
"Syria","Middle East & North Africa","Low Income",2009,73.8,124,7,0.81,0,84,22,51.3,9,83,3.55,8,0.1,NA,21205873,6.4,6.2,11.8
"Syria","Middle East & North Africa","Low Income",2008,73.8,122,8,0.8,0,83,19,5.4,9,83,3.4,79,0.1,NA,20664037,6.4,6.2,11.6
"Syria","Middle East & North Africa","Low Income",2007,73.8,121,8,0.83,17.98136184,83,403,49.4,9,83,3.72,8,0.1,258.3529,19878257,6.4,6.2,11.5
"Syria","Middle East & North Africa","Low Income",2006,73.7,123,8,0.97,122.6523334,83,517,48.5,10,83,3.78,8,0.1,1762.24617,19059257,6.4,6.3,11.4
"Syria","Middle East & North Africa","Low Income",2005,73.5,127,9,0.92,116.2585943,83,375,47.6,10,83,4.11,8,0.1,1577.457182,18361178,6.5,6.3,11
"Syria","Middle East & North Africa","Low Income",2004,73.2,131,9,0.93,10.21129783,82,189,46.8,10,84,4.48,81,0.1,148.852738,17827827,6.5,6.3,10.6
"Syria","Middle East & North Africa","Low Income",2003,73,134,9,1.29,94.75639211,81,801,46,11,85,5.12,83,0.1,1253.39143,17415214,6.6,6.4,10.3
"Syria","Middle East & North Africa","Low Income",2002,72.8,135,9,1.25,91.70356833,8,538,45.3,11,86,4.94,84,0.1,1263.13455,17084628,6.6,6.5,10.2
"Syria","Middle East & North Africa","Low Income",2001,72.7,135,10,1.29,93.50075111,8,290,44.6,11,83,4.92,82,0.1,1258.421953,16766555,6.7,6.5,10.1
"Syria","Middle East & North Africa","Low Income",2000,72.6,136,10,1.41,81.7274712,79,146,43.9,12,86,4.92,84,0.1,1177.629268,16410847,6.8,6.6,10
"Tajikistan","Europe & Central Asia","Low Income",2015,69.7,161,10,NA,0,96,3,4.7,11,96,NA,96,0.2,918.6771543,8454019,3.6,3.7,11.3
"Tajikistan","Europe & Central Asia","Low Income",2014,69.6,162,10,0.01,7.829008596,97,0,39.9,11,94,6.88,97,0.2,114.45919,8252828,3.6,3.7,11.3
"Tajikistan","Europe & Central Asia","Low Income",2013,69.3,163,10,0.01,1.0419164,96,1,39,11,97,6.75,96,0.2,14.214412,8059782,3.6,3.7,11.2
"Tajikistan","Europe & Central Asia","Low Income",2012,68.8,164,10,0.01,71.50892145,94,16,38.2,12,96,6.39,94,0.2,954.725253,7874838,3.6,3.7,11.1
"Tajikistan","Europe & Central Asia","Low Income",2011,68.1,166,10,0.32,51.9919227,96,1,37.4,12,97,5.98,96,0.2,834.5412953,7697507,3.7,3.7,11.1
"Tajikistan","Europe & Central Asia","Low Income",2010,67.3,171,10,0.32,43.34099958,93,0,36.6,12,95,6.4,93,0.2,738.3475227,7527397,3.7,3.8,11.1
"Tajikistan","Europe & Central Asia","Low Income",2009,66.7,174,10,0.3,35.71613793,93,0,35.9,12,93,5.93,93,0.2,666.3458569,7364752,3.7,3.8,11.1
"Tajikistan","Europe & Central Asia","Low Income",2008,66.4,178,10,0.32,4.153362912,86,0,35.3,12,87,5.58,86,0.3,76.914128,7209924,3.8,3.8,10.8
"Tajikistan","Europe & Central Asia","Low Income",2007,66.1,181,10,0.35,2.272404904,84,2,34.7,12,85,5.35,86,0.3,52.35956,7062667,3.8,3.8,10.9
"Tajikistan","Europe & Central Asia","Low Income",2006,65.9,183,10,0.38,2.626234903,88,3,34.1,12,76,5.7,83,0.3,44.2872665,6922590,3.8,3.9,10.7
"Tajikistan","Europe & Central Asia","Low Income",2005,65.5,194,10,0.37,19.83672308,81,0,33.5,12,79,5.89,84,0.3,337.359236,6789318,3.8,3.9,10.6
"Tajikistan","Europe & Central Asia","Low Income",2004,65.9,177,11,0.38,2.093721752,81,4,33,13,82,5.7,86,0.3,39.281834,6662391,3.9,3.9,10.5
"Tajikistan","Europe & Central Asia","Low Income",2003,65.2,182,11,0.36,13.25723997,58,2144,32.5,14,82,4.46,85,0.3,236.314438,6541550,4,4,10.1
"Tajikistan","Europe & Central Asia","Low Income",2002,64.3,193,12,0.6,10.68147485,39,927,32.1,15,84,4.48,85,0.3,189.3878519,6426861,4,4,9.8
"Tajikistan","Europe & Central Asia","Low Income",2001,64,194,13,0.86,1.142003812,NA,38,31.6,16,84,4.59,85,0.3,17.8159721,6318510,4.1,4.1,9.7
"Tajikistan","Europe & Central Asia","Low Income",2000,63.7,198,14,0.37,8.943006492,NA,192,31.3,17,86,4.64,83,0.3,138.436633,6216329,4.2,4.1,9.6
"Tanzania","Sub-Saharan Africa","Low Income",2015,61.8,279,85,NA,0,98,30,23.8,119,96,NA,98,1.4,NA,51482638,6.7,6.5,NA
"Tanzania","Sub-Saharan Africa","Low Income",2014,67,34,86,0.01,0,97,88,23.2,121,97,5.58,97,1.4,NA,49960563,6.8,6.6,NA
"Tanzania","Sub-Saharan Africa","Low Income",2013,59.7,323,86,4.2,0,91,185,22.5,124,91,5.57,91,2.1,NA,48483132,6.8,6.7,NA
"Tanzania","Sub-Saharan Africa","Low Income",2012,58.6,348,87,3.98,0,92,1668,21.9,126,9,5.72,92,2.4,NA,47053033,6.9,6.8,NA
"Tanzania","Sub-Saharan Africa","Low Income",2011,58.3,348,88,4.04,0,9,1622,21.3,128,88,5.72,9,3.1,NA,45673520,7,6.9,NA
"Tanzania","Sub-Saharan Africa","Low Income",2010,57.5,36,89,4.19,0,91,167,2.7,131,94,5.3,91,4.6,NA,44346532,7.1,7.1,NA
"Tanzania","Sub-Saharan Africa","Low Income",2009,56.9,368,91,3.97,0,85,1574,2.2,135,88,3.97,85,6.4,NA,43073830,7.2,7.2,NA
"Tanzania","Sub-Saharan Africa","Low Income",2008,56.2,376,92,3.44,0,86,3413,19.6,138,89,4.21,86,7.4,NA,41853944,7.3,7.3,NA
"Tanzania","Sub-Saharan Africa","Low Income",2007,54.5,411,94,4.4,0,83,7726,19.1,141,88,4.72,83,8.5,NA,40681416,7.5,7.4,NA
"Tanzania","Sub-Saharan Africa","Low Income",2006,53.1,437,96,4.07,0,9,2362,18.6,145,91,6.86,9,9.4,NA,39548666,7.6,7.5,NA
"Tanzania","Sub-Saharan Africa","Low Income",2005,52.2,449,97,3.94,0,9,23,18.1,149,91,4.66,9,10,NA,38450323,7.7,7.6,NA
"Tanzania","Sub-Saharan Africa","Low Income",2004,51.5,454,100,3.81,0,95,1419,17.7,154,95,4.1,95,10.8,NA,37379766,7.8,7.8,NA
"Tanzania","Sub-Saharan Africa","Low Income",2003,58,459,103,2.34,0,95,1673,17.2,160,97,4.6,95,11.5,NA,36337778,7.9,7.9,NA
"Tanzania","Sub-Saharan Africa","Low Income",2002,52,46,106,3.37,0,89,5131,16.8,166,91,3.59,89,12.1,NA,35334790,8,8,NA
"Tanzania","Sub-Saharan Africa","Low Income",2001,49.6,46,110,4.09,0,NA,11847,16.4,173,65,3.28,87,12.5,NA,34385849,8.2,8.1,NA
"Tanzania","Sub-Saharan Africa","Low Income",2000,49.2,457,114,3.89,0,NA,14649,16,181,64,2.64,79,12.8,NA,33499177,8.3,8.3,NA
"Thailand","East Asia & Pacific","Middle Income",2015,74.9,148,8,NA,0,99,154,33.6,9,99,NA,99,0.1,5814.863134,68714519,7.7,7.7,13.6
"Thailand","East Asia & Pacific","Middle Income",2014,74.6,152,8,6.41,789.0772949,99,0,32.4,10,99,4.12,99,0.1,5941.8471,68438748,7.8,7.8,13.6
"Thailand","East Asia & Pacific","Middle Income",2013,74.5,153,9,6.5,788.6873403,99,2641,31.3,10,99,4,99,0.1,6171.262444,68144519,7.9,7.9,13.6
"Thailand","East Asia & Pacific","Middle Income",2012,74.3,154,9,6.56,801.0504655,98,5197,3.1,11,99,4.17,99,0.1,5859.915622,67835969,8,8.1,13.7
"Thailand","East Asia & Pacific","Middle Income",2011,74.1,155,10,6.07,748.4451054,98,3156,29,11,99,4.12,99,0.2,5491.159981,67518379,8.1,8.2,13.3
"Thailand","East Asia & Pacific","Middle Income",2010,73.9,158,10,5.95,71.6850913,98,2583,27.9,12,99,3.81,99,0.2,575.32176,67195032,8.2,8.3,13.1
"Thailand","East Asia & Pacific","Middle Income",2009,73.7,16,11,5.88,547.2101411,98,6071,26.8,12,99,4.11,99,0.3,4212.5492,66866834,8.3,8.5,13
"Thailand","East Asia & Pacific","Middle Income",2008,73.5,162,11,5.92,609.9511632,98,7790,25.7,13,99,3.92,99,0.3,4378.68746,66530980,8.5,8.6,12.9
"Thailand","East Asia & Pacific","Middle Income",2007,73.3,165,12,6.2,520.7639087,96,3893,24.6,14,98,3.56,98,0.4,3972.26475,66182064,8.6,8.8,12.3
"Thailand","East Asia & Pacific","Middle Income",2006,73,168,13,6.18,433.9210918,96,3588,23.6,15,98,3.49,98,0.5,3368.952576,65812540,8.7,8.9,12.4
"Thailand","East Asia & Pacific","Middle Income",2005,72.5,177,13,6.26,321.1953005,96,3526,22.6,15,98,3.55,98,0.5,2893.651356,65416189,8.9,9.1,12
"Thailand","East Asia & Pacific","Middle Income",2004,71.6,189,14,6.17,301.3597791,96,4165,21.7,16,98,3.51,98,0.5,2659.83918,64995303,9,9.2,11.9
"Thailand","East Asia & Pacific","Middle Income",2003,71.7,189,15,6.14,282.8364612,96,4519,2.9,18,98,3.58,98,0.6,2358.93629,64549867,9.1,9.3,11.8
"Thailand","East Asia & Pacific","Middle Income",2002,71.4,192,16,5.93,27.63810304,95,10315,2.2,19,97,3.7,96,0.7,296.54617,64069093,9.2,9.5,11.5
"Thailand","East Asia & Pacific","Middle Income",2001,71.2,194,17,5.92,176.0625201,95,7319,19.4,20,97,3.32,96,0.8,1893.145377,63539190,9.3,9.6,11.2
"Thailand","East Asia & Pacific","Middle Income",2000,71.1,194,18,5.88,0.27564826,95,4074,18.7,21,97,3.4,97,0.8,27.564826,62952639,9.4,9.7,10.9
"Timor-Leste","East Asia & Pacific","Low Income",2015,68.3,152,2,NA,0,76,43,17.4,2,75,NA,76,0.1,1161.76935,1196294,1.9,11.1,12.5
"Timor-Leste","East Asia & Pacific","Low Income",2014,68,155,2,0.01,28.14578503,77,47,17,2,76,1.48,77,0.1,1153.51578,1174333,1.9,11.1,12.5
"Timor-Leste","East Asia & Pacific","Low Income",2013,67.7,158,2,0.01,3.379874844,82,4,16.6,2,82,1.29,82,0.1,117.765674,1153288,11.1,11.2,12.5
"Timor-Leste","East Asia & Pacific","Low Income",2012,67.4,159,2,0.01,30.17998548,83,16,16.2,2,83,1.1,83,0.1,1117.77724,1133002,11.2,11.3,12.5
"Timor-Leste","East Asia & Pacific","Low Income",2011,67.2,161,2,0.5,2.726570602,67,763,15.8,3,66,0.76,67,0.1,114.56179,1113154,11.3,11.4,12.5
"Timor-Leste","East Asia & Pacific","Low Income",2010,66.9,163,2,0.1,38.58376645,72,50,15.5,3,72,0.92,72,0.1,849.8626972,1093517,11.5,11.5,12.4
"Timor-Leste","East Asia & Pacific","Low Income",2009,66.6,165,2,0.09,36.199487,72,10,15.1,3,78,1.2,72,0.1,757.3114436,1074286,11.6,11.6,12.1
"Timor-Leste","East Asia & Pacific","Low Income",2008,66.2,168,2,0.06,36.69198927,79,0,14.7,3,79,0.74,79,0.1,643.71911,1055428,11.7,11.7,11.7
"Timor-Leste","East Asia & Pacific","Low Income",2007,65.8,173,2,0.05,11.75766897,NA,0,14.2,3,7,0.37,7,0.1,524.8959363,1036388,11.8,11.8,11.3
"Timor-Leste","East Asia & Pacific","Low Income",2006,64.9,186,2,0.04,28.12560496,NA,90,13.9,3,62,0.65,63,0.1,441.53226,1016437,11.9,11.9,11
"Timor-Leste","East Asia & Pacific","Low Income",2005,63.7,26,3,0.36,7.127144699,NA,203,13.5,3,55,1.5,55,0.1,478.331859,995130,12,11.9,10.6
"Timor-Leste","East Asia & Pacific","Low Income",2004,62.3,229,3,0.38,8.415788935,NA,41,13.2,3,57,1.31,57,0.1,467.5438297,971889,12,12,10.2
"Timor-Leste","East Asia & Pacific","Low Income",2003,61,25,3,0.44,46.3913277,NA,94,12.9,4,55,2.48,55,0.1,471.4565823,947110,12.1,12.1,9.8
"Timor-Leste","East Asia & Pacific","Low Income",2002,62,261,3,0.48,5.649123424,NA,0,12.6,4,38,3.89,54,0.1,48.61552,922699,12.1,12.1,9.8
"Timor-Leste","East Asia & Pacific","Low Income",2001,59.4,269,3,0.5,6.556583478,NA,0,12.3,4,NA,3.75,NA,0.1,56.4249869,901214,12.1,12.2,9.8
"Timor-Leste","East Asia & Pacific","Low Income",2000,58.7,276,3,0.5,49.06967155,NA,0,11.9,4,NA,3.26,NA,0.1,422.28633,884366,12.2,12.2,0
"Togo","Sub-Saharan Africa","Low Income",2015,59.9,287,13,NA,0,88,20,24.3,20,88,NA,88,1,551.138346,7323162,6.5,6.2,12
"Togo","Sub-Saharan Africa","Low Income",2014,59.7,285,13,0.01,4.877350139,87,577,23.7,20,85,5.25,87,1,62.1318489,7137997,6.6,6.4,12
"Togo","Sub-Saharan Africa","Low Income",2013,59.4,287,14,0.01,48.73047089,84,564,23.1,20,84,5.12,84,1.5,579.43485,6954721,6.8,6.6,12
"Togo","Sub-Saharan Africa","Low Income",2012,58.9,294,14,0.01,41.60027954,84,238,22.6,21,84,5.11,84,1.7,563.6894247,6773807,7,6.8,12
"Togo","Sub-Saharan Africa","Low Income",2011,58.3,34,14,1.44,39.08258546,85,187,22,21,85,5.21,85,2.6,562.3393592,6595939,7.1,7,11.5
"Togo","Sub-Saharan Africa","Low Income",2010,57.4,323,14,1.21,41.96145465,83,120,21.4,21,83,5.37,83,3.8,487.9238913,6421674,7.3,7.2,11
"Togo","Sub-Saharan Africa","Low Income",2009,56.7,336,14,1.24,77.09551224,78,425,2.9,22,78,6.64,78,4.3,499.6468713,6250840,7.5,7.4,10.6
"Togo","Sub-Saharan Africa","Low Income",2008,56.2,344,14,1.33,69.35924758,24,187,2.4,22,8,5.73,81,4.8,513.391914,6083417,7.7,7.6,10.1
"Togo","Sub-Saharan Africa","Low Income",2007,55.9,344,14,1.37,0.675682939,NA,8,19.8,22,72,5.55,82,5.1,42.764743,5920360,7.9,7.8,10.6
"Togo","Sub-Saharan Africa","Low Income",2006,55.7,345,15,1.37,6.226048785,NA,26,19.3,22,85,5.56,84,5,377.33629,5762881,8.1,8,10.2
"Togo","Sub-Saharan Africa","Low Income",2005,55,357,15,1.14,36.62174288,NA,38,18.9,22,8,5.17,82,5,372.1721837,5611643,8.4,8.3,10.1
"Togo","Sub-Saharan Africa","Low Income",2004,54.9,355,15,1.01,3.989928468,NA,61,18.4,22,71,5.6,71,5.1,349.9937253,5467770,8.6,8.5,10
"Togo","Sub-Saharan Africa","Low Income",2003,54.7,355,15,1.02,2.995959823,NA,295,17.9,22,72,5,72,5.2,31.437144,5330629,8.8,8.7,9.9
"Togo","Sub-Saharan Africa","Low Income",2002,54.7,351,15,1,1.995182912,NA,363,17.5,22,58,4.7,59,5.3,28.832123,5197040,9,8.9,9.7
"Togo","Sub-Saharan Africa","Low Income",2001,54.6,345,14,0.95,2.048574874,NA,1833,17.1,22,51,4.29,5,5.3,26.6394652,5062571,9.2,9.1,9.4
"Togo","Sub-Saharan Africa","Low Income",2000,54.6,339,14,1.1,2.02964427,NA,3578,16.6,22,63,4.35,64,5.1,26.3932935,4924406,9.4,9.3,9.3
"Tonga","East Asia & Pacific","Middle Income",2015,73.5,133,0,NA,0,78,0,75.2,0,8,NA,78,0.1,493.775387,100780,0.1,0.1,14.3
"Tonga","East Asia & Pacific","Middle Income",2014,73.3,135,0,0.01,565.9672173,8,0,74.8,0,82,5.18,8,0.1,4192.349758,101023,0.1,0.1,14.3
"Tonga","East Asia & Pacific","Middle Income",2013,73.2,137,0,0.01,584.9449886,82,0,74.3,0,84,4.98,82,0.1,4266.557174,101768,0.1,0.1,14.3
"Tonga","East Asia & Pacific","Middle Income",2012,73,138,0,0.01,63.80294988,77,0,73.8,0,79,4.51,77,0.1,451.542462,102736,0.1,0.1,14.4
"Tonga","East Asia & Pacific","Middle Income",2011,72.9,14,0,0.96,7.033980828,82,0,73.3,0,84,4.6,82,0.1,445.18866,103558,0.1,0.1,14.4
"Tonga","East Asia & Pacific","Middle Income",2010,72.8,142,0,1.24,471.8307668,82,0,72.7,0,84,4.59,82,0.1,3547.59975,103981,0.1,0.1,14.4
"Tonga","East Asia & Pacific","Middle Income",2009,72.5,147,0,1.08,4.783805563,84,0,72.1,0,86,4.67,84,0.1,37.846563,103897,0.1,0.1,14.5
"Tonga","East Asia & Pacific","Middle Income",2008,72.6,145,0,1.1,569.6255035,84,0,71.5,0,88,5.13,86,0.1,3392.64743,103384,0.1,0.1,14.5
"Tonga","East Asia & Pacific","Middle Income",2007,72.5,146,0,2.05,568.8692813,87,0,7.8,0,88,5.82,87,0.1,2932.315883,102577,0.1,0.1,14.5
"Tonga","East Asia & Pacific","Middle Income",2006,72.4,148,0,1.79,503.5881956,89,0,7.1,0,89,5.61,88,0.1,2892.522663,101714,0.1,0.1,14.6
"Tonga","East Asia & Pacific","Middle Income",2005,72.3,15,0,1.57,689.9440223,89,0,69.4,0,9,6.52,89,0.1,2594.74999,100908,0.1,0.1,14.6
"Tonga","East Asia & Pacific","Middle Income",2004,72.2,151,0,1.8,423.2953509,9,0,68.6,0,91,4.87,9,0.1,2284.37858,100214,0.1,0.1,14.6
"Tonga","East Asia & Pacific","Middle Income",2003,72,153,0,1.79,45.85105771,85,0,67.8,0,91,5.9,9,0.1,229.714718,99591,0.1,0.1,13.7
"Tonga","East Asia & Pacific","Middle Income",2002,71.9,155,0,1.51,310.8203382,88,0,67,0,85,5.3,84,0.1,1842.44421,99023,0.1,0.1,13.5
"Tonga","East Asia & Pacific","Middle Income",2001,71.8,157,0,1.35,330.1007394,91,4,66.2,0,91,5.66,89,0.1,1837.977391,98482,0.1,0.1,13.2
"Tonga","East Asia & Pacific","Middle Income",2000,71.6,158,0,1.24,40.49128897,93,0,65.5,0,91,4.75,91,0.1,263.27236,97962,0.1,0.1,13.7
"Trinidad and Tobago","Latin America & Caribbean","High Income",2015,71.2,17,0,NA,0,9,0,47.1,0,88,NA,96,0.3,17321.83373,1370332,5.7,5.9,12.7
"Trinidad and Tobago","Latin America & Caribbean","High Income",2014,71.1,171,0,6.94,1578.872339,92,0,46,0,94,5.93,92,0.3,19325.24283,1362337,5.8,6,12.7
"Trinidad and Tobago","Latin America & Caribbean","High Income",2013,71,172,0,6.71,167.2657906,92,0,45,0,94,5.98,92,0.3,1967.83283,1353708,5.8,6,12.7
"Trinidad and Tobago","Latin America & Caribbean","High Income",2012,78,174,0,6.7,1486.236406,92,0,44,0,91,5.78,92,0.4,19152.531,1344814,5.9,6.1,12.6
"Trinidad and Tobago","Latin America & Caribbean","High Income",2011,76,176,0,6.5,144.9850711,9,0,43,0,91,5.6,9,0.4,1953.9767,1336180,5.9,6.2,12.6
"Trinidad and Tobago","Latin America & Caribbean","High Income",2010,74,179,0,6.5,1389.772683,9,0,42,0,91,5.29,9,0.4,16683.94578,1328144,5.9,6.3,12.5
"Trinidad and Tobago","Latin America & Caribbean","High Income",2009,71,183,0,6.37,128.0896289,9,0,41.1,0,9,6.47,9,0.2,1458.8796,1320921,6,6.4,12.5
"Trinidad and Tobago","Latin America & Caribbean","High Income",2008,69.9,185,0,6.41,1902.693048,9,0,4.2,0,91,4.4,9,0.3,21188.11857,1314449,6.1,6.4,12.4
"Trinidad and Tobago","Latin America & Caribbean","High Income",2007,69.7,187,0,6.37,136.8836683,89,0,39.3,0,9,4.82,88,0.7,1653.1844,1308450,6.1,6.5,12.4
"Trinidad and Tobago","Latin America & Caribbean","High Income",2006,69.6,188,0,6.35,103.3710689,89,0,38.4,0,89,4.49,92,0.6,1495.96337,1302552,6.2,6.6,12.3
"Trinidad and Tobago","Latin America & Caribbean","High Income",2005,69.5,189,0,6.12,1187.949491,95,0,37.6,0,95,5.31,95,0.5,12323.1275,1296497,6.3,6.7,12.3
"Trinidad and Tobago","Latin America & Caribbean","High Income",2004,69.4,19,0,5.82,11.85100131,94,0,36.8,0,94,5.22,94,1,129.51914,1290115,6.3,6.8,12.2
"Trinidad and Tobago","Latin America & Caribbean","High Income",2003,69.3,191,0,5.53,78.72216127,76,0,36,1,91,5.13,91,0.5,884.518666,1283564,6.4,6.9,12
"Trinidad and Tobago","Latin America & Caribbean","High Income",2002,69.2,192,0,5.12,72.03911741,5,0,35.2,1,96,5,96,2,749.626612,1277210,6.5,7,11.9
"Trinidad and Tobago","Latin America & Caribbean","High Income",2001,69.1,194,0,4.55,516.7112481,NA,0,34.4,1,91,4.4,91,1.2,6935.721451,1271627,6.6,7.1,11.8
"Trinidad and Tobago","Latin America & Caribbean","High Income",2000,69.1,197,0,4.68,43.59522964,NA,0,33.6,1,9,4.17,9,0.9,643.947262,1267159,6.7,7.2,11.7
"Tunisia","Middle East & North Africa","Middle Income",2015,75.3,1,3,NA,0,98,16,61.2,3,98,NA,98,0.1,3828.91589,11179951,6.5,6.4,14.6
"Tunisia","Middle East & North Africa","Middle Income",2014,75.1,12,3,1.39,604.8701316,98,15,6.2,3,98,7,98,0.1,4271.68172,11063195,6.5,6.4,14.7
"Tunisia","Middle East & North Africa","Middle Income",2013,74.9,13,3,1.29,594.6453102,98,16,59.3,3,98,7.26,98,0.1,4199.47253,10952949,6.4,6.3,14.7
"Tunisia","Middle East & North Africa","Middle Income",2012,74.9,13,3,1.3,585.8776761,97,48,58.3,3,97,7.18,97,0.1,4137.55421,10846993,6.4,6.3,14.6
"Tunisia","Middle East & North Africa","Middle Income",2011,74.8,13,3,1.29,623.2120325,98,11,57.4,3,98,7.15,98,0.1,4256.91279,10741872,6.4,6.3,14.5
"Tunisia","Middle East & North Africa","Middle Income",2010,74.8,12,3,1.28,64.85616718,98,1,56.5,3,98,6.54,98,0.1,414.15177,10635245,6.3,6.3,14.4
"Tunisia","Middle East & North Africa","Middle Income",2009,74.7,12,3,1.4,585.6307861,99,1,55.6,3,99,6.18,99,0.1,4129.977335,10525691,6.3,6.3,14.4
"Tunisia","Middle East & North Africa","Middle Income",2008,74.7,12,3,1.37,53.08451654,99,2,54.7,3,99,5.63,99,0.1,431.9326,10414425,6.3,6.3,14.3
"Tunisia","Middle East & North Africa","Middle Income",2007,74.6,12,3,1.24,469.6282925,98,4,53.9,4,98,5.64,98,0.1,3778.184171,10304729,6.3,6.3,14.3
"Tunisia","Middle East & North Africa","Middle Income",2006,74.4,12,3,1.46,420.1153538,99,3,53.1,4,99,5.64,99,0.1,3371.71231,10201211,6.3,6.3,14.2
"Tunisia","Middle East & North Africa","Middle Income",2005,74.2,14,3,1.37,379.5139945,97,15,52.2,4,98,5.57,98,0.1,3194.562243,10106778,6.4,6.3,13.9
"Tunisia","Middle East & North Africa","Middle Income",2004,74,15,3,1.36,379.7659054,96,1,51.4,4,97,5.63,97,0.1,3112.83529,10022278,6.4,6.3,13.6
"Tunisia","Middle East & North Africa","Middle Income",2003,73.7,17,4,1.34,321.7694175,92,22,5.6,4,95,5.36,95,0.1,2761.969249,9945282,6.4,6.3,13.5
"Tunisia","Middle East & North Africa","Middle Income",2002,73.5,19,4,1.17,262.8184944,93,98,49.7,5,96,5.32,96,0.1,2346.5937,9871261,6.5,6.4,13.3
